alpha0_multiplier,alpha0_value,term,z_score,log_odds_delta
0.25,2278.5,artifact,1.404612935711137,1.535642158066322
0.25,2278.5,artifacts,1.6288519905256666,0.9645115245591445
0.25,2278.5,artistic,-0.5677183279594726,-1.65330083661566
0.25,2278.5,artists,-0.5929638954518005,-1.6533048538784971
0.25,2278.5,arts,1.9068261417221954,1.151536014099884
0.25,2278.5,asia,-0.7655279783074751,-1.6533369928372874
0.25,2278.5,asian,-0.6404773208481723,-1.6533128884755133
0.25,2278.5,ask,0.4602635304337535,0.4472693330191557
0.25,2278.5,asked,0.3965431081853249,0.3825795731949899
0.25,2278.5,asking,-0.4841482876385398,-1.653288784969817
0.25,2278.5,aspect,3.391014685085727,1.6918065774879016
0.25,2278.5,aspects,1.1032226269770278,0.334739217456689
0.25,2278.5,aspiring,0.9779746768508669,1.0075270587686784
0.25,2278.5,assess,-0.10414855911780714,-0.03885695292165181
0.25,2278.5,assess effectiveness,-0.4192826787403691,-1.6532807506581477
0.25,2278.5,assess long-term,-0.382750038525471,-1.6532767335379805
0.25,2278.5,assessed,-0.8095114466969022,-0.6500977433595008
0.25,2278.5,assesses,-0.5412968716761419,-1.6532968193765996
0.25,2278.5,assessing,-1.3252067400992138,-0.947947332843861
0.25,2278.5,assessment,-1.4161727992189173,-0.3682070553768435
0.25,2278.5,assessment criteria,2.755128981498432,2.486090401400114
0.25,2278.5,assessment design,-0.4841482876385398,-1.653288784969817
0.25,2278.5,assessment feedback,0.6833943516856901,0.6807705664210832
0.25,2278.5,assessment frameworks,-0.45287815377634527,-1.6532847678020932
0.25,2278.5,assessment higher,-0.5929638954518005,-1.6533048538784971
0.25,2278.5,assessment instruments,-0.45287815377634527,-1.6532847678020932
0.25,2278.5,assessment practices,-0.6404773208481723,-1.6533128884755133
0.25,2278.5,assessment strategies,-0.4192826787403691,-1.6532807506581477
0.25,2278.5,assessment tool,1.1007830879299016,1.1514068362642682
0.25,2278.5,assessment tools,-0.6171778896839791,-1.653308871165116
0.25,2278.5,assessments,-0.34578922080450225,-0.17842667629440356
0.25,2278.5,assigned,-0.5412968716761419,-1.6532968193765996
0.25,2278.5,assignment,-0.24148617741010814,-0.21447475363220114
0.25,2278.5,assignments,-1.281085384759256,-1.6534816369885004
0.25,2278.5,assist,0.7228916918399076,0.4036159832080557
0.25,2278.5,assistance,-0.9981603239360699,-1.6533932396775768
0.25,2278.5,assistant,0.18597535907378618,0.12293684012137618
0.25,2278.5,assistants,1.1838424621687806,0.6808676049465578
0.25,2278.5,assisted,-0.5412968716761419,-1.6532968193765996
0.25,2278.5,assisting,0.5287732509761435,0.5177955230436204
0.25,2278.5,assistive,-0.45287815377634527,-1.6532847678020932
0.25,2278.5,assists,-0.382750038525471,-1.6532767335379805
0.25,2278.5,associated,-0.858855769255865,-0.3701284873551014
0.25,2278.5,association,0.957626656950681,0.5428553020534448
0.25,2278.5,associations,-0.4100884652294151,-0.35459343283311817
0.25,2278.5,assume,-0.382750038525471,-1.6532767335379805
0.25,2278.5,assumption,1.755561674548429,1.3233228727763748
0.25,2278.5,assumptions,-0.6404773208481723,-1.6533128884755133
0.25,2278.5,attempt,2.580808616088494,2.205439984806672
0.25,2278.5,attempting,2.755128981498432,2.486090401400114
0.25,2278.5,attempts,1.6526678904013459,1.2332767432891778
0.25,2278.5,attended,-0.4841482876385398,-1.653288784969817
0.25,2278.5,attending,3.5687604128322823,2.8828148818548094
0.25,2278.5,attention,0.06104544978145172,0.025183190393914145
0.25,2278.5,attention paid,0.9779746768508669,1.0075270587686784
0.25,2278.5,attitude,-0.21357987237878384,-0.08665467843021624
0.25,2278.5,attitudes,-2.14430511336698,-0.650868458027559
0.25,2278.5,attitudes chatgpt,-0.6404773208481723,-1.6533128884755133
0.25,2278.5,attitudes genai,-0.4841482876385398,-1.653288784969817
0.25,2278.5,attitudes generative,-0.45287815377634527,-1.6532847678020932
0.25,2278.5,attitudes intentions,-0.4841482876385398,-1.653288784969817
0.25,2278.5,attitudes perceived,1.404612935711137,1.535642158066322
0.25,2278.5,attitudes practices,-0.5135180536861812,-1.6532928021613191
0.25,2278.5,attitudes regarding,-0.4192826787403691,-1.6532807506581477
0.25,2278.5,attitudes scale,-0.4841482876385398,-1.653288784969817
0.25,2278.5,attitudinal,0.9779746768508669,1.0075270587686784
0.25,2278.5,attracted,-0.45287815377634527,-1.6532847678020932
0.25,2278.5,attribute,-0.4192826787403691,-1.6532807506581477
0.25,2278.5,attributes,-0.6171778896839791,-1.653308871165116
0.25,2278.5,attribution,0.6833943516856901,0.6807705664210832
0.25,2278.5,audience,2.723018894731902,1.4779546960812606
0.25,2278.5,audiences,2.649167480910835,1.710707404016972
0.25,2278.5,audio,0.6028336651658286,0.5951877158097147
0.25,2278.5,audit,-0.5412968716761419,-1.6532968193765996
0.25,2278.5,auditing,-0.8558966978866538,-1.6533570804594184
0.25,2278.5,audits,0.9779746768508669,1.0075270587686784
0.25,2278.5,augment,-0.7844346564770699,-1.6533410103141506
0.25,2278.5,augmentation,3.3021356976650043,1.8964294633280652
0.25,2278.5,augmented,3.6676877225071434,1.8790773769797333
0.25,2278.5,augmented reality,3.896599912956851,2.486255748471554
0.25,2278.5,augmenting,-0.5412968716761419,-1.6532968193765996
0.25,2278.5,augments,-0.382750038525471,-1.6532767335379805
0.25,2278.5,august,-0.5135180536861812,-1.6532928021613191
0.25,2278.5,australia,-0.6404773208481723,-1.6533128884755133
0.25,2278.5,australian,-0.5135180536861812,-1.6532928021613191
0.25,2278.5,austria,-0.45287815377634527,-1.6532847678020932
0.25,2278.5,authentic,-0.5081608961740331,-0.4320908328805668
0.25,2278.5,authenticity,-0.7262400778140753,-1.6533289579549049
0.25,2278.5,authority,-0.5135180536861812,-1.6532928021613191
0.25,2278.5,authorship,-0.9375992483051325,-1.6533771686761138
0.25,2278.5,autoethnographic,-0.45287815377634527,-1.6532847678020932
0.25,2278.5,automate,0.6028336651658286,0.5951877158097147
0.25,2278.5,automated,3.4378156486494125,1.2056268336055913
0.25,2278.5,automated feedback,-0.382750038525471,-1.6532767335379805
0.25,2278.5,automatic,4.189653394670275,3.1644024220358835
0.25,2278.5,automatically,-0.382750038525471,-1.6532767335379805
0.25,2278.5,automating,0.22845239869232978,0.2161218531247826
0.25,2278.5,automation,2.0557840082627434,0.7275113102964044
0.25,2278.5,automation bias,2.538068753487139,1.6191281638876625
0.25,2278.5,autonomous,-0.5758598699043497,-0.4837687290334731
0.25,2278.5,autonomy,-1.141272539227806,-0.8526768182172217
0.25,2278.5,autonomy competence,-0.6171778896839791,-1.653308871165116
0.25,2278.5,availability,-0.7262400778140753,-1.6533289579549049
0.25,2278.5,available,0.004229242594447125,0.00274976465612653
0.25,2278.5,avenues,2.755128981498432,2.486090401400114
0.25,2278.5,average,0.0438524772029292,0.04053943391192405
0.25,2278.5,avoid,-0.5412968716761419,-1.6532968193765996
0.25,2278.5,aware,0.8359072544947364,0.47015937734370716
0.25,2278.5,awareness,-2.043218379364798,-0.718174625390116
0.25,2278.5,awareness attitude,-0.5135180536861812,-1.6532928021613191
0.25,2278.5,awareness critical,1.1007830879299016,1.1514068362642682
0.25,2278.5,awareness ethical,1.9865165996489673,1.535714777156759
0.25,2278.5,awareness importance,-0.382750038525471,-1.6532767335379805
0.25,2278.5,awareness usage,-0.6404773208481723,-1.6533128884755133
0.25,2278.5,axes,2.755128981498432,2.486090401400114
0.25,2278.5,backdrop,-0.382750038525471,-1.6532767335379805
0.25,2278.5,background,-0.10414855911780714,-0.03885695292165181
0.25,2278.5,background generative,-0.45287815377634527,-1.6532847678020932
0.25,2278.5,background increasingly,-0.5677183279594726,-1.65330083661566
0.25,2278.5,background integration,-0.4841482876385398,-1.653288784969817
0.25,2278.5,background rapid,-0.382750038525471,-1.6532767335379805
0.25,2278.5,backgrounds,4.043376667110842,1.4597941533997059
0.25,2278.5,bad,-0.4192826787403691,-1.6532807506581477
0.25,2278.5,balance,-0.2281912028604703,-0.14501964649047672
0.25,2278.5,balance technological,-0.45287815377634527,-1.6532847678020932
0.25,2278.5,balanced,-1.1483617288612695,-1.653437436893899
0.25,2278.5,balanced integration,-0.382750038525471,-1.6532767335379805
0.25,2278.5,balances,-0.4841482876385398,-1.653288784969817
0.25,2278.5,balancing,-0.8558966978866538,-1.6533570804594184
0.25,2278.5,balancing technological,-0.382750038525471,-1.6532767335379805
0.25,2278.5,bangladesh,-0.9531001225400643,-1.6533811863908028
0.25,2278.5,bangladeshi,-0.4841482876385398,-1.653288784969817
0.25,2278.5,banking,-0.4841482876385398,-1.653288784969817
0.25,2278.5,barrier,2.413751365410089,1.9885919736150939
0.25,2278.5,barriers,0.2665940733725162,0.10145568704475405
0.25,2278.5,barriers adoption,0.771657888395997,0.77628841732216
0.25,2278.5,barriers included,-0.382750038525471,-1.6532767335379805
0.25,2278.5,barriers integration,-0.382750038525471,-1.6532767335379805
0.25,2278.5,base,0.6028336651658286,0.5951877158097147
0.25,2278.5,baseline,-0.5677183279594726,-1.65330083661566
0.25,2278.5,basic,5.39828568150796,1.2115335452037908
0.25,2278.5,basic concepts,3.868288292104802,2.028429712653586
0.25,2278.5,basic psychological,-0.5412968716761419,-1.6532968193765996
0.25,2278.5,basic understanding,3.195003323026496,1.8123370890705877
0.25,2278.5,basics,2.413751365410089,1.9885919736150939
0.25,2278.5,basis,2.8447540463830703,1.362228950880878
0.25,2278.5,began,-0.45287815377634527,-1.6532847678020932
0.25,2278.5,begin,1.1007830879299016,1.1514068362642682
0.25,2278.5,beginners,-0.5412968716761419,-1.6532968193765996
0.25,2278.5,beginning,0.22845239869232978,0.2161218531247826
0.25,2278.5,begins,-0.5929638954518005,-1.6533048538784971
0.25,2278.5,begun,-0.4841482876385398,-1.653288784969817
0.25,2278.5,behavior,-0.2718785310980894,-0.12262496119045174
0.25,2278.5,behavior tpb,0.771657888395997,0.77628841732216
0.25,2278.5,behavioral,1.3539820662706044,0.4145604564046499
0.25,2278.5,behavioral cognitive,-0.5135180536861812,-1.6532928021613191
0.25,2278.5,behavioral control,1.6526678904013459,1.2332767432891778
0.25,2278.5,behavioral intention,3.014323651870319,1.1976220722778166
0.25,2278.5,behavioral intentions,0.2811040633132913,0.26760356181163303
0.25,2278.5,behaviors,-1.2462892001146113,-1.653469582131775
0.25,2278.5,behaviour,-0.27173192777549643,-0.2402246242029804
0.25,2278.5,behavioural,-1.1094147422190999,-1.6534253828221903
0.25,2278.5,behavioural intention,-0.5135180536861812,-1.6532928021613191
0.25,2278.5,behaviours,-0.8558966978866538,-1.6533570804594184
0.25,2278.5,beijing,3.773070258230413,2.3357487654173283
0.25,2278.5,belief,0.2811040633132913,0.26760356181163303
0.25,2278.5,beliefs,-0.9833695564289268,-1.6533892218915351
0.25,2278.5,believe,-0.5929638954518005,-1.6533048538784971
0.25,2278.5,believed,-0.7057767780105082,-1.6533249405493873
0.25,2278.5,benchmark,-0.4192826787403691,-1.6532807506581477
0.25,2278.5,beneficial,-0.9375992483051325,-1.6533771686761138
0.25,2278.5,benefit,0.7596720323278832,0.4251719144840358
0.25,2278.5,benefits,-1.8657718218881394,-0.66677049152677
0.25,2278.5,benefits challenges,-0.6795808150742597,-0.559951145042012
0.25,2278.5,benefits limitations,-0.4192826787403691,-1.6532807506581477
0.25,2278.5,benefits mitigating,-0.382750038525471,-1.6532767335379805
0.25,2278.5,benefits risks,-0.5929638954518005,-1.6533048538784971
0.25,2278.5,best,-0.9567717127299289,-0.7449502298895379
0.25,2278.5,best practices,-0.9218379153192511,-1.6533731509852068
0.25,2278.5,better,0.4366683588935556,0.15493475299028692
0.25,2278.5,better prepare,-0.5677183279594726,-1.65330083661566
0.25,2278.5,better support,-0.382750038525471,-1.6532767335379805
0.25,2278.5,better understand,2.7668370151842603,1.8122604366591055
0.25,2278.5,better understanding,-0.6171778896839791,-1.653308871165116
0.25,2278.5,bias,2.136200754080595,0.5616585177184765
0.25,2278.5,bias academic,-0.4192826787403691,-1.6532807506581477
0.25,2278.5,bias detection,-0.382750038525471,-1.6532767335379805
0.25,2278.5,bias privacy,0.6833943516856901,0.6807705664210832
0.25,2278.5,bias transparency,-0.45287815377634527,-1.6532847678020932
0.25,2278.5,biased,0.0029901986209705076,0.0027494635254168287
0.25,2278.5,biases,-1.3702820344147626,-0.9695042369268627
0.25,2278.5,bibliographic,-0.382750038525471,-1.6532767335379805
0.25,2278.5,bibliometric,-1.173609167591582,-1.6534454730606356
0.25,2278.5,big,3.041352735892476,1.3235973621483783
0.25,2278.5,big ideas,3.413829957053966,1.9887492871469128
0.25,2278.5,binary,-0.382750038525471,-1.6532767335379805
0.25,2278.5,black,1.4672238146552101,1.0765844972680707
0.25,2278.5,black box,1.1007830879299016,1.1514068362642682
0.25,2278.5,blend,-0.4841482876385398,-1.653288784969817
0.25,2278.5,blended,0.6028336651658286,0.5951877158097147
0.25,2278.5,blind,0.6833943516856901,0.6807705664210832
0.25,2278.5,block,1.2413052113518008,1.3232542707439237
0.25,2278.5,bloom,-0.7262400778140753,-1.6533289579549049
0.25,2278.5,bloom taxonomy,-0.6171778896839791,-1.653308871165116
0.25,2278.5,blueprint,-0.4841482876385398,-1.653288784969817
0.25,2278.5,board,-0.382750038525471,-1.6532767335379805
0.25,2278.5,bodies,-0.4841482876385398,-1.653288784969817
0.25,2278.5,body,-1.0552536529894694,-1.653409311059601
0.25,2278.5,body literature,-0.5412968716761419,-1.6532968193765996
0.25,2278.5,bolster,-0.4841482876385398,-1.653288784969817
0.25,2278.5,book,7.6112229324406675,2.3722179396755134
0.25,2278.5,books,-0.45287815377634527,-1.6532847678020932
0.25,2278.5,boost,-0.7262400778140753,-1.6533289579549049
0.25,2278.5,boosting,-0.6629586218846464,-1.6533169058096906
0.25,2278.5,bot,-0.5677183279594726,-1.65330083661566
0.25,2278.5,boundaries,0.086622027835759,0.08052068802687629
0.25,2278.5,box,0.8691735023356172,0.8841035101390702
0.25,2278.5,brainstorming,-0.6629586218846464,-1.6533169058096906
0.25,2278.5,breadth,-0.45287815377634527,-1.6532847678020932
0.25,2278.5,bridge,-0.6393321742382263,-0.5308259034184193
0.25,2278.5,bridge gap,-0.7057767780105082,-1.6533249405493873
0.25,2278.5,bridges,-0.5135180536861812,-1.6532928021613191
0.25,2278.5,bridges gap,-0.382750038525471,-1.6532767335379805
0.25,2278.5,bridging,-1.1355277093565004,-1.6534334188462072
0.25,2278.5,bridging gap,-0.7262400778140753,-1.6533289579549049
0.25,2278.5,brief,0.17868204783302255,0.16801977879696395
0.25,2278.5,briefly,-0.4841482876385398,-1.653288784969817
0.25,2278.5,bring,0.33699305672399704,0.3229102106250483
0.25,2278.5,bringing,0.5287732509761435,0.5177955230436204
0.25,2278.5,brings,1.383148194908361,1.0075876264711425
0.25,2278.5,broad,0.7991700279768322,0.5556011788432809
0.25,2278.5,broaden,1.2413052113518008,1.3232542707439237
0.25,2278.5,broader,-0.4878816495367977,-0.24863846737765716
0.25,2278.5,broader implications,-0.5135180536861812,-1.6532928021613191
0.25,2278.5,broader societal,-0.4192826787403691,-1.6532807506581477
0.25,2278.5,broadly,0.6833943516856901,0.6807705664210832
0.25,2278.5,brought,1.6941055006182204,1.0076482020621427
0.25,2278.5,build,2.5331907704089773,0.9137421260009475
0.25,2278.5,building,1.9321162540426589,0.6037567831207244
0.25,2278.5,building trust,-0.5412968716761419,-1.6532968193765996
0.25,2278.5,builds,-0.6629586218846464,-1.6533169058096906
0.25,2278.5,built,0.6028336651658286,0.5951877158097147
0.25,2278.5,bulgaria,-0.45287815377634527,-1.6532847678020932
0.25,2278.5,burden,-0.382750038525471,-1.6532767335379805
0.25,2278.5,burgeoning,-0.4841482876385398,-1.653288784969817
0.25,2278.5,business,-0.8839917347155809,-0.38015451755725316
0.25,2278.5,business administration,-0.382750038525471,-1.6532767335379805
0.25,2278.5,business communication,-0.6629586218846464,-1.6533169058096906
0.25,2278.5,businesses,-0.6404773208481723,-1.6533128884755133
0.25,2278.5,cail,-0.802896419111638,-1.6533450278147956
0.25,2278.5,calculated,-0.45287815377634527,-1.6532847678020932
0.25,2278.5,calibration,1.404612935711137,1.535642158066322
0.25,2278.5,called,0.9083211845406296,0.6369044919002764
0.25,2278.5,calling,0.2811040633132913,0.26760356181163303
0.25,2278.5,calls,-0.5081608961740331,-0.4320908328805668
0.25,2278.5,came,-0.45287815377634527,-1.6532847678020932
0.25,2278.5,campaigns,-0.45287815377634527,-1.6532847678020932
0.25,2278.5,campus,-0.6847023842147384,-1.653320923167648
0.25,2278.5,canada,2.333760325231183,1.459366252561166
0.25,2278.5,candidates,-0.5135180536861812,-1.6532928021613191
0.25,2278.5,capabilities,-1.7663201125547945,-0.9099788682342931
0.25,2278.5,capabilities limitations,-0.5929638954518005,-1.6533048538784971
0.25,2278.5,capability,0.39757744083179897,0.26762797149759976
0.25,2278.5,capable,3.1037587383505314,1.355732240491145
0.25,2278.5,capacities,-0.5929638954518005,-1.6533048538784971
0.25,2278.5,capacity,-0.9720203803037046,-0.7543223649978117
0.25,2278.5,capital,-1.2104942552905904,-1.6534575274891576
0.25,2278.5,capture,0.6985018312416825,0.481782798759129
0.25,2278.5,captured,-0.5135180536861812,-1.6532928021613191
0.25,2278.5,captures,-0.382750038525471,-1.6532767335379805
0.25,2278.5,capturing,-0.5412968716761419,-1.6532968193765996
0.25,2278.5,care,4.393971302852909,0.9368918830660844
0.25,2278.5,care delivery,-0.382750038525471,-1.6532767335379805
0.25,2278.5,career,-0.7990022789312069,-0.47557401560837054
0.25,2278.5,careers,1.3911017723189283,0.8108283696350451
0.25,2278.5,careful,-0.8558966978866538,-1.6533570804594184
0.25,2278.5,careful consideration,-0.4192826787403691,-1.6532807506581477
0.25,2278.5,carefully,-0.6404773208481723,-1.6533128884755133
0.25,2278.5,caregivers,-0.5929638954518005,-1.6533048538784971
0.25,2278.5,carried,2.408909789000448,1.2773077969523694
0.25,2278.5,carry,1.1007830879299016,1.1514068362642682
0.25,2278.5,case,0.1964678598754924,0.054870960781467026
0.25,2278.5,case-based,-0.45287815377634527,-1.6532847678020932
0.25,2278.5,cases,-0.6596506716312819,-0.5455989968532933
0.25,2278.5,catalyst,-0.6629586218846464,-1.6533169058096906
0.25,2278.5,categories,-1.0552536529894694,-1.653409311059601
0.25,2278.5,categorized,0.33699305672399704,0.3229102106250483
